x_ref,y_ref,yaw_ref
-13.448029,0.000000,6.283185
-13.397849,0.000000,6.283185
-13.347670,0.000000,6.283185
-13.297491,0.000000,6.283185
-13.247312,0.000000,6.283185
-13.197133,0.000000,6.283185
-13.146953,0.000000,6.283185
-13.096774,0.000000,6.283185
-13.046595,0.000000,6.283185
-12.996416,0.000000,6.283185
-12.946237,0.000000,6.283185
-12.896057,0.000000,6.283185
-12.845878,0.000000,6.283185
-12.795699,0.000000,6.283185
-12.745520,0.000000,6.283185
-12.695341,0.000000,6.283185
-12.645161,0.000000,6.283185
-12.594982,0.000000,6.283185
-12.544803,0.000000,6.283185
-12.494624,0.000000,6.283185
-12.444444,0.000000,6.283185
-12.394265,0.000000,6.283185
-12.344086,0.000000,6.283185
-12.293907,0.000000,6.283185
-12.243728,0.000000,6.283185
-12.193548,0.000000,6.283185
-12.143369,0.000000,6.283185
-12.093190,0.000000,6.283185
-12.043011,0.000000,6.283185
-11.992832,0.000000,6.283185
-11.942652,0.000000,6.283185
-11.892473,0.000000,6.283185
-11.842294,0.000000,6.283185
-11.792115,0.000000,6.283185
-11.741935,0.000000,6.283185
-11.691756,0.000000,6.283185
-11.641577,0.000000,6.283185
-11.591398,0.000000,6.283185
-11.541219,0.000000,6.283185
-11.491039,0.000000,6.283185
-11.440860,0.000000,6.283185
-11.390681,0.000000,6.283185
-11.340502,0.000000,6.283185
